stuID,schID,gender,pre_region,trans_stu,trans_pa,pre_frendship_1a,pre_frendship_2a,pre_frendship_3a,pre_frendship_4a,pre_frendship_5a,pre_frendship_1b,pre_frendship_2b,pre_frendship_3b,pre_frendship_4b,pre_frendship_5b,pre_frendship_6b,post_frendship_1a,post_frendship_2a,post_frendship_3a,post_frendship_4a,post_frendship_5a,post_frendship_1b,post_frendship_2b,post_frendship_3b,post_frendship_4b,post_frendship_5b,post_frendship_6b,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,enthu_pa_6,enthu_pa_7,enthu_pa_8,enthu_pa_9,enthu_pa_10,enthu_pa_11,SES,prefer_Hsch,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,academic_abil,trans_Y1,multicultur_per,sch_SES,sch_academic_abil
5829,1198,2,3,2,2,5,5,4,5,-1,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,4,4,4,4,3,4,5,5,4,3,4,3,4,4,4,3,4,4,3,3,800,3,0,0,1,0,0,0,0,0,247,0,0,,
5830,1198,1,3,2,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,2,2,3,3,3,4,2,3,3,3,3,3,4,4,4,3,4,3,4,4,4,3,400,1,1,0,0,0,0,0,0,0,226,0,0,,
5831,1198,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,5,4,4,3,4,4,4,3,3,3,3,4,3,3,3,5,3,2,5,5,5,4,4,4,4,2,600,3,0,0,1,0,0,0,0,0,214.6666667,0,0,,
5832,1199,2,3,2,2,4,4,4,4,4,3,5,3,4,3,4,5,5,4,4,5,4,4,3,4,4,4,4,4,3,4,4,2,1,1,1,3,3,3,3,4,4,4,3,4,4,3,3,3,4,4,4,4,3,5,4,3,400,5,0,0,0,0,1,0,0,0,209,0,6.956521739,,
5833,1199,1,3,2,2,4,4,3,4,4,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,3,3,4,2,160,4,0,0,0,1,0,0,0,0,134.3333333,1,6.956521739,,
5834,1199,2,3,2,2,4,4,4,5,3,3,3,3,3,3,3,4,4,4,4,5,3,4,4,4,4,4,4,3,2,3,4,3,3,5,4,3,4,4,3,5,4,5,3,4,4,3,2,1,4,4,3,5,4,4,4,2,390,3,0,0,1,0,0,0,0,0,162,0,6.956521739,,
5835,1199,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,5,3,3,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,200,1,1,0,0,0,0,0,0,0,148,0,6.956521739,,
5836,1199,2,3,2,2,3,4,4,5,4,3,3,3,3,2,2,4,4,3,3,4,4,4,4,4,4,4,3,3,2,3,3,3,2,3,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,4,4,3,380,1,1,0,0,0,0,0,0,0,177,0,6.956521739,,
5837,1199,2,3,2,2,5,5,5,5,5,3,3,3,3,3,3,5,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,2,2,3,3,3,4,4,3,3,2,3,3,3,4,4,3,4,5,4,3,2,5,4,3,3,300,1,1,0,0,0,0,0,0,0,239.3333333,0,6.956521739,,
5838,1199,1,3,2,2,5,5,3,4,4,5,3,2,5,3,5,3,3,3,3,3,4,4,3,3,3,2,3,4,3,2,3,2,3,3,4,3,3,3,3,3,3,2,3,3,3,4,4,2,3,4,2,2,4,4,3,2,400,2,0,1,0,0,0,0,0,0,143.6666667,0,6.956521739,,
5839,1199,1,3,2,2,5,5,5,5,5,5,4,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,5,4,4,1000,3,0,0,1,0,0,0,0,0,199.3333333,0,6.956521739,,
5840,1199,2,3,2,2,4,4,3,3,4,4,4,5,4,4,5,4,4,2,3,4,3,4,4,3,4,5,3,3,3,3,3,3,2,4,4,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,4,3,4,3,2,280,1,1,0,0,0,0,0,0,0,210.3333333,0,6.956521739,,
5841,1199,2,3,2,2,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,150,5,0,0,0,0,1,0,0,0,166,0,6.956521739,,
5842,1199,1,3,2,2,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,3,3,2,2,3,3,2,400,2,0,1,0,0,0,0,0,0,129.6666667,0,6.956521739,,
5843,1199,1,3,2,2,5,4,4,5,3,4,4,3,3,4,4,5,4,3,5,3,5,4,5,4,5,3,5,4,3,5,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,4,3,4,4,4,4,2,500,4,0,0,0,1,0,0,0,0,206,0,6.956521739,,
5844,1199,2,3,2,2,4,3,3,3,3,3,4,2,3,2,3,4,3,3,4,4,3,3,3,3,3,4,1,1,1,2,3,1,2,3,4,3,2,3,3,3,3,4,3,3,3,2,3,3,4,2,3,1,4,4,4,2,100,1,1,0,0,0,0,0,0,0,159,0,6.956521739,,
5845,1199,1,3,2,2,5,5,5,5,4,5,5,5,3,5,5,5,4,5,5,5,4,4,2,3,1,5,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,166,-1,6.956521739,,
5846,1199,2,3,2,2,5,5,5,5,4,3,3,3,4,4,4,5,4,5,5,3,3,3,4,3,5,4,5,3,4,5,2,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,2,4,4,3,3,4,1,3,3,300,6,0,0,0,0,0,1,0,0,185.6666667,0,6.956521739,,
5847,1199,1,3,2,2,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,4,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,2,-1,1,1,0,0,0,0,0,0,0,178.6666667,0,6.956521739,,
5848,1199,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,2,600,1,1,0,0,0,0,0,0,0,114.6666667,1,6.956521739,,
5849,1199,2,3,2,2,3,3,3,4,4,3,3,3,4,2,3,4,4,4,4,3,4,3,2,3,2,4,3,5,5,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,4,3,4,3,3,3,3,1000,3,0,0,1,0,0,0,0,0,244.3333333,0,6.956521739,,
5850,1199,2,3,2,2,5,4,3,5,4,4,3,3,4,4,4,5,5,4,5,4,4,3,4,4,4,4,3,3,2,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,4,3,3,5,4,5,5,5,1000,2,0,1,0,0,0,0,0,0,175.3333333,1,6.956521739,,
5851,1199,1,3,2,2,4,3,3,2,2,2,2,1,3,1,3,3,4,3,3,4,3,3,2,3,2,3,3,5,3,3,2,2,5,2,4,4,4,5,4,4,3,3,3,3,3,4,5,4,4,4,4,3,4,4,4,4,340,1,1,0,0,0,0,0,0,0,178.6666667,0,6.956521739,,
5852,1199,2,3,2,2,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,5,1,1,4,4,1,4,5,5,4,1,500,4,0,0,0,1,0,0,0,0,201.3333333,0,6.956521739,,
5853,1199,1,3,2,2,5,5,4,5,4,4,4,3,5,4,5,5,4,5,4,4,4,4,3,5,4,5,4,4,3,4,3,2,5,4,3,2,3,4,3,4,3,3,2,3,4,3,4,4,4,4,3,2,4,4,4,3,400,1,1,0,0,0,0,0,0,0,160.3333333,0,6.956521739,,
5854,1199,1,3,2,2,5,5,5,5,4,4,4,2,3,1,5,5,5,5,5,5,5,5,5,5,1,5,4,4,5,3,5,2,2,3,3,3,4,4,4,4,3,4,4,3,4,3,4,2,3,3,2,3,4,3,3,3,320,1,1,0,0,0,0,0,0,0,165.6666667,0,6.956521739,,
5855,1199,2,3,2,2,5,4,4,5,4,5,2,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,1,3,3,2,3,3,4,4,3,2,3,3,3,4,3,1,3,4,5,3,3,3,3,1,450,5,0,0,0,0,1,0,0,0,163.6666667,1,6.956521739,,
5856,1199,1,3,2,NA,4,5,3,4,3,3,2,2,2,2,4,4,3,3,5,3,3,3,2,3,3,5,4,3,2,3,4,3,3,2,2,3,2,5,5,5,5,5,4,5,5,3,5,3,4,5,1,4,3,4,4,3,350,1,1,0,0,0,0,0,0,0,185.3333333,1,6.956521739,,
5857,1199,2,3,2,2,4,2,3,3,2,3,2,2,2,3,2,4,3,4,5,3,3,3,4,4,4,4,4,3,2,3,3,3,3,4,3,3,3,4,4,5,4,4,4,4,4,3,3,3,3,3,3,2,3,3,2,2,320,1,1,0,0,0,0,0,0,0,193.3333333,0,6.956521739,,
5858,1199,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,2,3,2,3,3,3,4,4,4,4,4,4,4,3,2,2,2,4,2,3,2,4,4,2,300,6,0,0,0,0,0,1,0,0,171,0,6.956521739,,
5859,1199,1,3,2,2,4,2,2,4,3,2,2,2,3,2,3,5,2,2,5,3,2,2,1,2,1,2,4,5,4,4,4,4,3,5,5,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,6,0,0,0,0,0,1,0,0,189,1,6.956521739,,
5860,1199,2,3,2,2,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4,4,3,4,4,3,2,2,3,3,3,3,3,2,2,2,3,4,3,3,4,3,3,3,4,4,4,5,5,2,250,1,1,0,0,0,0,0,0,0,#DIV/0!,0,6.956521739,,
5861,1199,2,3,2,2,3,3,3,4,5,3,3,4,4,4,5,3,4,2,3,4,4,4,4,4,3,3,3,3,2,3,3,4,3,5,4,4,4,4,4,4,4,4,5,5,4,1,2,3,2,2,1,1,1,5,4,1,-1,5,0,0,0,0,1,0,0,0,142.6666667,0,6.956521739,,
5862,1199,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,1,3,1,2,1,1,1,2,1,4,1,2,3,3,3,3,3,3,3,3,3,4,4,2,3,4,4,4,3,3,3,3,400,1,1,0,0,0,0,0,0,0,134.6666667,1,6.956521739,,
5863,2188,2,3,1,1,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,3,4,4,3,4,5,4,4,4,4,4,4,2,2,3,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,3,3,4,4,3,2,400,1,1,0,0,0,0,0,0,0,203,0,#VALUE!,,
5864,1199,2,3,2,2,5,5,4,5,4,4,3,2,5,5,5,5,4,5,4,5,4,4,3,4,5,5,2,3,2,3,3,3,2,2,4,3,3,3,3,4,3,3,2,3,3,4,3,2,4,5,4,2,2,4,3,2,300,1,1,0,0,0,0,0,0,0,218,1,6.956521739,,
5865,1199,1,3,2,2,5,5,5,5,4,4,3,4,3,3,4,4,4,3,4,4,4,5,4,4,5,5,3,3,3,3,4,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,5,5,5,480,1,1,0,0,0,0,0,0,0,93.66666667,0,6.956521739,,
5866,1199,2,3,2,2,5,4,4,4,4,3,3,3,3,3,3,4,3,4,5,3,2,2,2,2,1,1,3,3,2,2,3,3,2,3,4,2,3,4,3,3,3,4,3,3,3,3,2,1,2,3,3,2,2,5,5,1,300,2,0,1,0,0,0,0,0,0,161.3333333,2,6.956521739,,
5867,1199,2,3,2,2,5,4,4,4,3,3,2,2,2,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,2,3,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,4,4,3,150,1,1,0,0,0,0,0,0,0,149,0,6.956521739,,
5868,1199,2,3,2,2,5,4,4,5,4,4,4,3,3,4,4,5,5,4,4,4,4,4,5,5,5,5,4,3,3,4,4,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,3,400,3,0,0,1,0,0,0,0,0,211,3,6.956521739,,
5869,1199,2,3,2,2,5,5,4,5,4,2,4,4,4,4,5,5,5,4,5,4,5,4,4,4,4,4,5,5,4,5,5,4,3,4,1,3,4,5,5,5,5,5,5,5,5,4,4,2,4,4,3,4,4,4,4,3,300,1,1,0,0,0,0,0,0,0,157.3333333,1,6.956521739,,
5870,1199,1,3,2,2,4,3,3,4,3,3,3,3,3,4,4,5,4,4,5,4,4,4,3,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,200,1,1,0,0,0,0,0,0,0,178.3333333,0,6.956521739,,
5871,1201,1,3,2,2,4,4,5,5,4,4,4,3,4,2,4,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,2,4,4,3,3,4,4,4,3,3,4,4,3,3,3,2,3,2,3,2,2,3,2,1,500,6,0,0,0,0,0,1,0,0,223.6666667,0,0.862068966,,
5872,1201,1,3,2,2,5,3,5,5,3,1,1,2,1,1,2,4,3,4,4,3,3,3,2,3,2,3,4,4,5,3,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,3,2,3,3,3,3,4,4,3,3,500,3,0,0,1,0,0,0,0,0,210,1,0.862068966,,
5873,2192,1,3,1,1,5,4,4,4,2,2,2,2,3,2,4,5,5,5,5,5,3,3,3,4,3,5,3,3,5,4,3,4,3,3,3,3,4,4,4,4,2,4,2,3,3,4,3,3,3,3,3,3,3,4,4,3,800,1,1,0,0,0,0,0,0,0,187.6666667,1,#VALUE!,,
5874,1201,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,4,4,3,2,350,1,1,0,0,0,0,0,0,0,202.3333333,0,0.862068966,,
5875,1201,2,3,2,2,3,4,4,3,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,2,3,4,4,4,3,4,4,3,3,3,3,2,3,2,3,3,4,2,3,3,2,3,2,4,3,2,350,1,1,0,0,0,0,0,0,0,185,0,0.862068966,,
5876,1201,2,3,2,2,4,5,5,4,4,4,4,5,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,3,3,4,4,3,3,4,4,5,3,4,3,3,5,5,3,4,4,5,4,2,3,4,4,2,400,-5,0,0,0,0,0,0,0,0,222,0,0.862068966,,
5877,1201,1,3,2,2,4,3,4,5,3,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,5,5,4,4,3,3,3,3,4,4,3,4,2,4,3,5,1,3,5,5,5,3,5,5,1,800,1,1,0,0,0,0,0,0,0,244.3333333,0,0.862068966,,
5878,2192,1,3,1,1,5,5,5,5,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,2,5,5,4,3,3,4,4,4,3,3,3,2,3,4,3,4,2,3,2,4,2,2,3,3,4,3,2,600,2,0,1,0,0,0,0,0,0,213.6666667,0,#VALUE!,,
5879,1201,1,3,2,2,5,3,5,4,4,3,3,3,3,2,3,5,4,4,5,4,4,4,4,4,4,4,4,2,1,4,3,4,4,3,3,3,4,4,4,5,4,4,4,4,4,1,3,2,3,4,3,3,2,3,2,1,550,-1,0,0,0,0,0,0,0,0,192.6666667,1,0.862068966,,
5880,1201,2,3,2,2,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,3,2,4,2,5,2,4,5,2,2,3,4,3,3,3,3,3,3,3,2,3,3,3,2,3,4,3,3,4,4,3,3,3,2,3,550,8,0,0,0,0,0,0,0,1,161.3333333,1,0.862068966,,
5881,1201,2,3,2,2,5,4,4,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4,5,5,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,3,4,350,1,1,0,0,0,0,0,0,0,213.6666667,0,0.862068966,,
5882,1201,1,3,2,2,4,3,5,5,4,4,5,3,5,5,5,4,4,4,4,4,4,4,5,4,3,4,3,4,4,2,2,4,3,3,3,2,3,4,4,4,3,4,1,3,3,3,3,3,3,3,2,3,3,3,3,2,800,4,0,0,0,1,0,0,0,0,187.3333333,1,0.862068966,,
5883,1201,1,3,2,2,5,4,5,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,4,3,4,4,2,500,6,0,0,0,0,0,1,0,0,242,0,0.862068966,,
5884,1201,2,3,2,2,5,4,4,4,3,4,4,3,3,4,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,3,4,3,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3,4,3,4,3,5,5,2,800,3,0,0,1,0,0,0,0,0,251.3333333,0,0.862068966,,
5885,1201,2,3,2,2,4,4,3,5,4,3,3,3,3,3,3,4,4,3,4,3,4,4,3,3,3,3,4,4,3,4,4,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,4,4,2,400,6,0,0,0,0,0,1,0,0,208.3333333,0,0.862068966,,
5886,1201,2,3,2,2,5,4,4,5,4,5,4,4,4,3,5,5,4,4,5,4,3,3,2,3,3,3,5,4,5,5,5,3,3,4,3,2,3,3,3,4,2,3,3,3,3,3,4,3,4,5,3,4,4,3,3,2,250,3,0,0,1,0,0,0,0,0,225.3333333,1,0.862068966,,
5887,1201,2,3,2,2,5,4,5,5,5,5,5,5,5,5,5,3,3,4,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,2,3,1,3,2,3,2,4,4,4,4,4,4,3,4,4,3,2,400,3,0,0,1,0,0,0,0,0,242.6666667,1,0.862068966,,
5888,1201,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,4,5,5,5,5,4,4,4,3,2,3,4,4,2,3,3,3,3,3,3,3,2,3,3,3,3,3,4,2,2,3,3,2,3,3,3,2,500,2,0,1,0,0,0,0,0,0,202,0,0.862068966,,
5889,1201,2,3,2,2,3,3,3,4,3,4,4,3,4,3,3,4,4,4,5,4,4,5,4,5,5,5,4,4,3,5,5,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,3,2,4,3,3,2,4,4,4,2,1200,3,0,0,1,0,0,0,0,0,224,0,0.862068966,,
5890,1203,1,3,2,2,4,4,4,4,4,4,4,4,3,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,650,6,0,0,0,0,0,1,0,0,207.6666667,0,0,,
5891,1203,1,3,2,2,5,4,4,5,4,5,5,4,4,4,4,5,4,5,5,5,5,5,5,4,5,5,5,4,3,5,5,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,2,4,4,4,3,4,4,3,3,200,2,0,1,0,0,0,0,0,0,207,0,0,,
5892,1203,2,3,2,2,4,4,3,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,3,4,5,5,3,3,4,4,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,3,600,1,1,0,0,0,0,0,0,0,223,0,0,,
5893,1203,1,3,2,2,5,4,5,5,5,4,3,5,5,5,5,5,4,4,4,3,4,5,3,4,5,5,5,5,5,5,5,4,4,3,4,4,5,4,5,4,3,4,5,4,4,4,4,3,4,5,5,4,5,5,4,4,500,2,0,1,0,0,0,0,0,0,236.6666667,0,0,,
5894,1203,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,3,5,3,2,4,5,4,4,5,5,4,5,5,4,5,5,4,4,3,1000,1,1,0,0,0,0,0,0,0,231.6666667,0,0,,
5895,1203,1,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,3,400,1,1,0,0,0,0,0,0,0,215.6666667,0,0,,
5896,2121,2,3,1,1,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,3,4,3,4,4,4,3,700,3,0,0,1,0,0,0,0,0,222.3333333,0,#VALUE!,,
5897,1203,1,3,2,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,3,4,3,5,5,5,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,2,3,3,4,3,3,4,4,2,300,1,1,0,0,0,0,0,0,0,218.3333333,0,0,,
5898,1203,1,3,2,2,5,5,4,5,5,4,4,3,4,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,550,3,0,0,1,0,0,0,0,0,231.3333333,0,0,,
5899,1203,1,3,2,2,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,5,5,4,4,4,4,4,500,3,0,0,1,0,0,0,0,0,192.3333333,0,0,,
5900,1203,2,3,2,2,5,5,5,5,4,5,5,4,5,4,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,4,4,3,4,1,2,3,1,3,3,2,2,2,2,2,3,3,4,5,5,1,1,1,2,4,3,1,620,7,0,0,0,0,0,0,1,0,206.6666667,0,0,,
5901,1203,2,3,2,2,4,3,4,4,3,4,5,5,5,5,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,5,-1,3,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,3,4,3,2,4,3,2,2,500,1,1,0,0,0,0,0,0,0,216,0,0,,
5902,1203,1,3,2,2,4,4,3,3,4,3,3,2,5,1,2,4,3,3,4,3,3,3,3,3,3,4,2,3,2,1,2,-1,3,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,3,3,3,3,3,1,4,2,500,6,0,0,0,0,0,1,0,0,195.3333333,0,0,,
5903,1203,1,3,2,2,5,5,3,5,5,2,2,3,2,5,4,5,5,4,5,5,4,4,3,5,3,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,4,4,4,2,320,1,1,0,0,0,0,0,0,0,219.3333333,1,0,,
5904,1203,1,3,2,2,5,4,5,5,4,4,4,1,3,3,3,4,4,4,4,4,4,4,2,3,4,4,5,5,2,4,5,3,2,2,3,2,3,3,4,4,3,3,3,4,4,3,3,2,4,4,4,4,4,5,4,3,500,4,0,0,0,1,0,0,0,0,224,0,0,,
5905,1203,2,3,2,2,3,3,3,3,4,4,4,4,4,4,4,3,4,4,3,4,5,5,4,4,4,4,3,2,3,2,2,3,2,4,3,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4,4,2,3,4,4,1,940,7,0,0,0,0,0,0,1,0,174.6666667,0,0,,
5906,1203,2,3,2,2,3,3,3,3,3,2,2,2,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,5,3,2,2,4,3,3,3,2,3,3,2,2,2,2,3,4,3,4,2,2,4,3,3,3,4,4,4,4,350,3,0,0,1,0,0,0,0,0,243.6666667,0,0,,
5907,1203,2,3,2,2,5,3,4,5,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,5,4,3,2,3,4,5,5,4,4,3,5,3,3,3,4,4,3,3,4,3,4,3,3,4,2,2,3,3,3,2,400,1,1,0,0,0,0,0,0,0,187.6666667,0,0,,
5908,1203,2,3,2,2,5,4,4,5,4,5,5,4,5,3,4,5,4,4,5,4,5,4,4,4,4,4,4,4,2,5,4,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,5,3,5,4,3,5,4,4,4,-5,850,1,1,0,0,0,0,0,0,0,232.3333333,0,0,,
5909,1203,2,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,3,4,3,5,4,4,3,4,4,4,4,1,600,1,1,0,0,0,0,0,0,0,201.3333333,1,0,,
5910,1203,1,3,2,2,3,3,3,3,1,1,2,1,1,1,1,2,3,3,4,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,2,500,1,1,0,0,0,0,0,0,0,190,1,0,,
5911,1203,2,3,2,2,5,4,4,4,4,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,2,4,4,2,5,4,3,3,4,3,3,3,3,3,4,4,4,4,3,3,4,4,3,5,4,4,3,5,4,4,3,800,6,0,0,0,0,0,1,0,0,201,2,0,,
5912,1203,2,3,2,2,3,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,2,2,4,4,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,5,4,4,4,2,500,1,1,0,0,0,0,0,0,0,192,1,0,,
5913,1203,1,3,2,2,5,5,5,5,5,5,5,2,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,5,5,3,4,5,4,3,450,3,0,0,1,0,0,0,0,0,206,0,0,,
5914,1203,2,3,2,2,5,4,4,5,5,3,4,3,5,4,4,4,3,3,3,3,3,3,4,4,4,3,2,2,3,4,5,3,3,2,4,2,4,3,3,4,3,4,4,4,3,4,4,2,4,3,3,3,4,4,4,3,500,1,1,0,0,0,0,0,0,0,218.6666667,0,0,,
5915,1203,2,3,2,2,5,4,5,4,4,3,3,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,4,3,5,4,3,4,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,3,5,4,4,3,3,4,4,3,500,3,0,0,1,0,0,0,0,0,199.3333333,1,0,,
