,stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
4858,6143,4055,2,3,0,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,5,5,4,4,4,2,3,3,2,2,2,3,2,4,4,3,4,2,1,1,700,1,0,0,0,0,0,0,0,0,0,211.6666667,1.104972376
4859,6144,4158,1,3,0,4,3,4,4,5,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,3,3,4,450,1,0,0,0,0,0,0,0,0,0,275.6666667,8.133971292
4860,6145,4158,1,3,0,5,4,4,4,4,5,5,4,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,450,0,0,1,0,0,0,0,0,0,0,189.6666667,8.133971292
4861,6147,4152,2,3,0,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,4,750,0,0,0,1,0,0,0,0,0,0,248,13.63636364
4862,6148,4158,2,3,0,4,4,5,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,4,4,4,4,3,3,3,2,2,2,2,2,550,1,0,0,0,0,0,0,0,0,0,200.6666667,8.133971292
4863,6149,4158,1,3,0,5,5,5,5,5,4,4,5,5,5,4,3,3,4,3,4,4,4,3,4,3,5,4,4,4,4,4,4,4,5,4,5,4,3,2,170,1,0,0,0,0,0,0,0,0,0,166.6666667,8.133971292
4864,6150,4158,1,3,0,4,4,2,3,3,5,4,4,4,3,4,2,2,2,3,3,4,4,4,4,4,5,4,4,4,4,4,4,5,4,3,3,3,3,5,420,0,0,0,0,0,0,1,0,0,0,187.3333333,8.133971292
4865,6151,4158,1,3,0,3,3,4,4,2,3,3,3,4,3,4,3,2,2,2,2,3,2,4,4,4,3,4,5,4,4,4,3,4,5,2,3,3,3,3,400,0,1,0,0,0,0,0,0,0,0,154.6666667,8.133971292
4866,6152,4158,1,3,0,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,3,4,4,4,4,4,700,1,0,0,0,0,0,0,0,0,0,238.6666667,8.133971292
4867,6153,4158,2,3,0,4,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,3,4,4,4,3,3,4,5,3,4,3,4,4,3,5,5,4,3,5,160,1,0,0,0,0,0,0,0,0,0,160,8.133971292
4868,6154,4158,2,3,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,3,1000,1,0,0,0,0,0,0,0,0,0,220,8.133971292
4869,6155,4158,2,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,4,3,3,2,4,500,0,0,0,0,0,0,1,0,0,0,241.6666667,8.133971292
4870,6156,4158,2,3,0,4,4,3,5,5,4,4,4,4,4,4,3,3,3,4,3,3,3,2,3,3,4,3,3,4,3,4,3,3,4,4,4,4,4,2,250,0,1,0,0,0,0,0,0,0,0,219,8.133971292
4871,6157,4158,2,3,0,5,4,4,4,4,4,4,4,4,4,5,4,3,3,4,4,4,3,4,4,3,4,3,3,5,4,4,3,4,5,5,5,5,4,3,350,1,0,0,0,0,0,0,0,0,0,207,8.133971292
4872,6158,4158,2,3,0,5,4,3,5,4,5,5,5,5,5,5,5,5,3,4,5,3,3,3,4,3,4,3,3,3,4,4,3,3,3,5,4,4,3,2,317,0,0,1,0,0,0,0,0,0,0,262,8.133971292
4873,6159,4158,2,3,0,4,4,3,4,4,4,4,4,4,4,4,4,3,2,4,4,3,2,3,3,3,3,4,4,4,4,4,4,4,4,3,3,2,3,1,420,1,0,0,0,0,0,0,0,0,0,190.3333333,8.133971292
4874,6160,4158,2,3,0,4,2,3,4,4,4,3,4,5,4,4,2,2,3,3,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,400,1,0,0,0,0,0,0,0,0,0,192,8.133971292
4875,6161,4158,2,3,0,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,2,4,3,3,3,3,3,3,4,3,3,3,3,5,4,4,3,3,3,600,1,0,0,0,0,0,0,0,0,0,264,8.133971292
4876,6163,4158,1,3,0,4,3,3,3,4,4,4,2,3,3,5,2,3,1,1,2,5,3,3,5,3,4,3,2,4,2,4,4,4,4,2,1,2,1,1,500,0,1,0,0,0,0,0,0,0,0,153.3333333,8.133971292
4877,6164,4017,1,3,0,4,5,5,5,5,4,4,4,4,4,5,3,3,4,5,3,4,4,4,3,2,3,3,3,3,3,3,3,4,4,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,162.3333333,2.108433735
4878,6165,4158,1,3,0,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,2,4,2,3,2,3,3,3,4,3,4,3,4,4,3,3,2,2,3,500,1,0,0,0,0,0,0,0,0,0,221.3333333,8.133971292
4879,6166,4152,1,3,0,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,1,1,2,2,3,3,3,3,3,3,1,200,0,1,0,0,0,0,0,0,0,0,141.3333333,13.63636364
4880,6168,4158,2,3,0,5,4,3,4,4,3,3,4,4,4,3,3,2,3,4,4,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,4,340,1,0,0,0,0,0,0,0,0,0,218.3333333,8.133971292
4881,6169,4158,2,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,300,1,0,0,0,0,0,0,0,0,0,188.3333333,8.133971292
4882,6170,4158,2,3,0,5,3,4,4,3,4,5,5,5,5,5,3,3,3,3,5,3,4,3,4,3,3,3,3,4,4,3,3,4,4,3,3,3,3,3,527,0,0,0,0,0,0,1,0,0,0,209.3333333,8.133971292
4883,6171,4161,1,3,0,4,4,4,4,4,4,4,4,4,5,3,2,4,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,2,2,3,190,1,0,0,0,0,0,0,0,0,0,177.6666667,2.857142857
4884,6172,4158,1,3,0,4,3,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,2,3,350,1,0,0,0,0,0,0,0,0,0,175.6666667,8.133971292
4885,6173,4158,2,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,600,1,0,0,0,0,0,0,0,0,0,186,8.133971292
4886,6174,4158,2,3,0,5,4,4,5,4,4,4,3,3,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,250,0,0,0,0,0,0,0,1,0,0,233.3333333,8.133971292
4887,6175,4158,2,3,0,3,4,3,3,3,4,4,5,5,3,4,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,280,0,1,0,0,0,0,0,0,0,0,187.3333333,8.133971292
4888,6176,4158,1,3,0,4,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,4,3,2,3,3,4,3,3,3,3,3,3,4,4,4,4,4,3,2,550,0,0,0,1,0,0,0,0,0,0,166.6666667,8.133971292
4889,6177,4158,1,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,456,1,0,0,0,0,0,0,0,0,0,176,8.133971292
4890,6178,4154,1,3,0,3,3,3,3,3,3,3,3,3,4,3,2,3,2,2,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,400,1,0,0,0,0,0,0,0,0,0,182.3333333,32.73809524
4891,6179,4172,1,3,0,4,4,4,4,4,4,4,2,4,4,4,4,4,5,5,4,3,4,3,3,4,4,3,2,4,2,4,3,3,4,4,4,4,4,4,620,0,0,0,1,0,0,0,0,0,0,267.3333333,2.492211838
4892,6180,4158,2,3,0,4,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,3,3,2,300,0,0,0,0,1,0,0,0,0,0,178,8.133971292
4893,6181,4158,1,3,0,4,4,5,5,3,4,4,3,3,5,5,4,4,3,4,5,4,3,4,4,3,4,4,4,4,4,4,2,4,3,4,4,4,4,2,400,0,0,1,0,0,0,0,0,0,0,191.6666667,8.133971292
4894,6182,4249,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,4,3,3,5,4,4,4,3,4,4,4,4,3,3,4,4,4,450,0,0,0,0,0,0,0,1,0,0,217.3333333,0.791556728
4895,6183,4152,2,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,3,4,4,4,4,3,4,4,4,3,3,3,5,5,4,3,3,700,0,0,0,0,1,0,0,0,0,0,244.6666667,13.63636364
4896,6184,4158,2,3,0,3,4,3,4,4,3,3,3,3,3,3,4,4,3,4,5,3,4,2,3,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,600,0,0,0,0,0,0,1,0,0,0,249,8.133971292
4897,6186,4157,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,500,1,0,0,0,0,0,0,0,0,0,241.3333333,0
4898,6187,4157,2,3,0,4,4,4,4,4,4,4,4,4,5,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,600,1,0,0,0,0,0,0,0,0,0,249.3333333,0
4899,6188,4155,2,3,0,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,4,4,3,3,4,2,4,3,4,4,3,3,4,400,0,0,1,0,0,0,0,0,0,0,233.6666667,1.149425287
4900,6189,4157,2,3,0,5,5,5,3,5,4,3,5,4,3,3,3,3,5,3,3,5,4,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,250,0,0,0,1,0,0,0,0,0,0,241,0
4901,6190,4157,2,3,0,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,5,4,4,3,4,4,350,1,0,0,0,0,0,0,0,0,0,167.6666667,0
4902,6191,4155,2,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,3,3,2,3,3,3,3,3,4,4,3,3,4,4,4,3,4,3,2,400,1,0,0,0,0,0,0,0,0,0,154.6666667,1.149425287
4903,6193,4157,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,3,3,1500,0,0,1,0,0,0,0,0,0,0,214,0
4904,6194,4157,2,3,0,5,3,3,4,3,5,5,5,5,5,5,5,4,1,3,4,4,4,3,4,4,4,3,3,3,3,4,3,4,4,4,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,260.3333333,0
4905,6196,4157,2,3,0,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,500,1,0,0,0,0,0,0,0,0,0,215.6666667,0
4906,6198,4155,1,3,0,4,3,5,4,5,3,3,4,5,4,2,5,5,4,5,3,4,4,3,3,3,3,2,2,3,3,3,3,2,3,4,4,2,2,4,550,1,0,0,0,0,0,0,0,0,0,133.6666667,1.149425287
4907,6199,4157,2,3,0,5,4,4,5,4,4,4,4,5,4,5,4,4,4,5,4,4,4,3,3,3,3,3,3,2,3,3,4,2,3,5,5,5,4,3,650,1,0,0,0,0,0,0,0,0,0,238.3333333,0
4908,6200,4157,2,3,0,4,4,4,4,4,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,5,5,5,5,5,5,3,4,4,350,0,0,0,0,1,0,0,0,0,0,175,0
4909,6201,4155,2,3,0,4,3,3,3,3,3,3,4,4,4,3,2,2,1,2,2,2,2,3,2,2,3,4,4,3,4,4,3,4,4,2,2,3,2,4,400,0,0,0,0,1,0,0,0,0,0,152,1.149425287
4910,6202,4158,1,3,0,3,3,5,5,4,4,3,5,5,5,5,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,2,3,3,2,200,0,0,0,0,1,0,0,0,0,0,154.6666667,8.133971292
4911,6203,4157,2,3,0,4,4,4,5,4,3,3,3,3,4,3,4,3,3,5,5,3,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,450,1,0,0,0,0,0,0,0,0,0,155,0
4912,6206,4157,1,3,0,4,4,4,4,4,5,5,5,5,5,5,3,3,3,4,4,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,4,4,3,2,250,1,0,0,0,0,0,0,0,0,0,122.3333333,0
4913,6207,4155,2,3,0,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,2,300,1,0,0,0,0,0,0,0,0,0,237.3333333,1.149425287
4914,6208,4153,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,2,2,3,3,4,3,3,2,4,4,5,4,4,4,4,2,1,700,0,0,0,0,0,0,1,0,0,0,258.3333333,0
4915,6209,4157,2,3,0,5,5,5,5,5,4,4,4,3,3,4,3,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,4,212,0,0,0,0,1,0,0,0,0,0,167,0
4916,6210,4157,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,2,4,2,3,4,4,4,3,4,4,4,3,5,5,5,5,3,400,1,0,0,0,0,0,0,0,0,0,273.3333333,0
4917,6211,4155,2,3,0,5,5,5,5,4,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,4,4,4,2,3,3,3,3,280,1,0,0,0,0,0,0,0,0,0,136.6666667,1.149425287
4918,6212,4157,1,3,0,4,4,4,4,4,4,4,5,4,5,5,4,4,4,5,5,4,4,3,3,3,3,3,3,4,3,5,5,3,5,4,4,4,3,3,400,0,0,0,0,1,0,0,0,0,0,201,0
4919,6214,4157,2,3,0,4,4,3,4,4,3,4,4,4,2,3,5,5,3,3,3,3,2,3,2,3,4,4,4,3,3,4,4,4,4,4,4,4,3,3,450,1,0,0,0,0,0,0,0,0,0,258,0
4920,6215,4157,1,3,0,3,3,3,4,4,4,4,2,3,2,4,4,3,2,3,4,3,3,3,3,3,3,3,3,3,2,3,4,3,3,4,4,2,3,4,500,0,0,1,0,0,0,0,0,0,0,243.3333333,0
4921,6216,4153,2,3,0,5,4,4,4,4,5,5,5,5,5,5,3,4,2,4,3,3,2,2,4,3,4,4,4,4,4,4,3,3,4,2,3,3,2,4,600,0,0,1,0,0,0,0,0,0,0,210,0
4922,6217,4157,2,3,0,4,4,4,4,4,4,4,4,4,5,5,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,2,680,1,0,0,0,0,0,0,0,0,0,236.3333333,0
4923,6218,4157,2,3,0,5,3,4,5,4,4,5,5,4,5,5,3,3,2,4,5,3,3,4,4,3,4,3,3,3,3,3,3,3,4,4,3,2,2,3,400,1,0,0,0,0,0,0,0,0,0,227.3333333,0
4924,6220,4157,2,3,0,5,5,5,5,4,5,5,5,5,5,5,5,5,1,4,5,3,2,2,3,2,3,3,3,3,3,3,4,4,3,4,4,3,3,3,400,1,0,0,0,0,0,0,0,0,0,256,0
4925,6221,4165,1,3,0,4,4,4,4,4,4,4,4,4,5,5,4,4,3,3,4,4,4,4,4,4,4,3,2,4,2,4,4,4,4,4,4,3,3,4,450,0,0,1,0,0,0,0,0,0,0,255.3333333,35.26785714
4926,6223,4165,1,3,0,4,3,3,4,4,5,5,5,5,5,5,3,3,3,1,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,2,257,0,1,0,0,0,0,0,0,0,0,190.3333333,35.26785714
4927,6225,4159,2,3,0,5,4,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,700,1,0,0,0,0,0,0,0,0,0,258,4.575163399
4928,6227,4169,2,3,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,2,500,1,0,0,0,0,0,0,0,0,0,212.6666667,12.1875
4929,6228,4165,2,3,0,4,3,3,3,4,4,4,4,5,4,4,3,5,5,3,3,2,4,2,2,2,4,3,3,4,4,4,2,4,4,4,4,3,4,2,500,0,0,0,0,0,0,0,1,0,0,259.6666667,35.26785714
4930,6229,4165,2,3,0,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,3,1,4,3,4,1,2,3,3,2,3,2,3,3,5,5,5,4,5,500,1,0,0,0,0,0,0,0,0,0,231.3333333,35.26785714
4931,6230,4165,2,3,0,5,4,5,5,4,3,4,3,3,4,5,4,4,5,4,4,3,4,3,4,3,3,3,4,4,3,3,3,3,4,3,2,2,2,1,290,1,0,0,0,0,0,0,0,0,0,244.3333333,35.26785714
4932,6231,4165,2,3,0,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,3,3,4,2,4,3,3,4,5,5,3,2,1,320,0,0,1,0,0,0,0,0,0,0,230.6666667,35.26785714
4933,6233,4154,2,3,0,2,4,3,2,3,4,4,4,4,2,4,4,5,2,3,5,3,3,4,3,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,500,1,0,0,0,0,0,0,0,0,0,238.6666667,32.73809524
4934,6234,4165,1,3,0,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,5,5,5,4,4,4,4,3,533,1,0,0,0,0,0,0,0,0,0,153.6666667,35.26785714
4935,6235,4169,1,3,0,5,4,4,4,4,5,5,5,5,5,5,5,4,3,3,5,5,5,3,5,3,5,4,4,3,3,4,4,3,5,3,4,3,2,1,400,1,0,0,0,0,0,0,0,0,0,203.3333333,12.1875
4936,6236,4165,1,3,0,4,4,5,4,4,4,4,4,4,4,4,3,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,300,0,1,0,0,0,0,0,0,0,0,146,35.26785714
4937,6237,4165,2,3,0,3,2,4,3,1,2,3,3,1,4,5,2,5,5,4,3,3,2,2,3,3,4,3,3,4,4,4,4,2,4,3,2,2,2,2,220,1,0,0,0,0,0,0,0,0,0,216,35.26785714
4938,6238,4165,2,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,3,3,4,5,4,4,4,4,4,4,4,4,3,4,3,4,3,340,1,0,0,0,0,0,0,0,0,0,203.6666667,35.26785714
4939,6239,4165,2,3,0,3,3,3,3,4,4,4,4,4,4,4,4,5,4,4,5,3,3,3,2,2,3,3,3,3,3,4,3,4,4,4,4,2,3,2,400,0,0,0,0,0,0,0,1,0,0,268.6666667,35.26785714
4940,6240,4169,1,3,0,4,4,5,5,4,5,5,5,5,5,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,300,0,1,0,0,0,0,0,0,0,0,228.6666667,12.1875
4941,6241,4165,1,3,0,4,3,4,3,3,4,3,4,4,4,4,3,3,2,3,2,4,3,3,3,3,4,4,3,4,4,4,3,3,4,4,3,3,3,2,250,1,0,0,0,0,0,0,0,0,0,166,35.26785714
4942,6242,4152,1,3,0,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,250,0,0,0,0,0,0,0,1,0,0,148,13.63636364
4943,6243,4930,2,4,0,4,4,4,4,3,4,3,4,3,2,3,4,3,2,3,4,5,4,4,4,5,5,3,3,3,3,3,4,3,4,3,2,3,2,4,1000,0,0,1,0,0,0,0,0,0,0,205,16.66666667
4944,6244,4169,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,3,3,3,3,3,4,4,4,4,3,4,3,3,3,2,3,3,3,2,400,0,1,0,0,0,0,0,0,0,0,236,12.1875
4945,6245,4165,2,3,0,5,4,4,4,4,5,5,5,5,5,5,4,5,5,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,650,0,0,1,0,0,0,0,0,0,0,260.6666667,35.26785714
4946,6246,4169,1,3,0,3,2,2,4,2,3,3,1,1,1,5,3,2,1,2,3,4,4,4,4,3,4,3,3,3,3,4,3,3,3,4,4,2,3,3,400,1,0,0,0,0,0,0,0,0,0,212.6666667,12.1875
4947,6248,4165,1,3,0,5,4,5,5,4,4,3,3,3,3,3,1,3,3,1,3,4,4,4,4,4,5,4,4,5,5,4,4,5,5,5,4,4,3,5,600,0,1,0,0,0,0,0,0,0,0,158.6666667,35.26785714
4948,6249,4165,1,3,0,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,200,0,0,0,0,1,0,0,0,0,0,143.6666667,35.26785714
4949,6250,4165,1,3,0,5,5,5,5,5,5,4,4,4,4,5,4,4,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,3,4,500,0,0,0,0,0,0,0,1,0,0,255.6666667,35.26785714
4950,6251,4167,1,3,0,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,5,5,4,4,4,5,4,4,5,5,5,5,5,4,3,2,300,1,0,0,0,0,0,0,0,0,0,199.3333333,1.003344482
4951,6252,4167,1,3,0,3,3,3,3,3,3,4,3,4,2,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,3,3,4,4,3,4,360,1,0,0,0,0,0,0,0,0,0,160,1.003344482
4952,6253,4162,2,3,0,5,5,5,4,5,5,5,5,5,5,5,4,4,3,4,5,3,3,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,2,525,0,1,0,0,0,0,0,0,0,0,217.3333333,3.549060543
4953,6254,4167,1,3,0,2,2,2,3,3,3,3,3,3,3,3,2,2,1,2,2,4,3,4,4,3,3,4,4,4,3,4,3,3,4,5,5,4,4,2,640,0,1,0,0,0,0,0,0,0,0,234.3333333,1.003344482
4954,6257,4166,1,3,0,5,4,4,5,4,5,4,4,5,5,5,4,4,3,4,4,2,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,4,500,0,0,0,0,1,0,0,0,0,0,206.3333333,3.58056266
4955,6260,4167,2,3,0,5,4,3,5,4,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,4,4,4,3,3,4,3,4,4,4,3,3,2,210,1,0,0,0,0,0,0,0,0,0,177.6666667,1.003344482
4956,6261,4164,1,3,0,5,3,4,5,3,5,5,5,5,5,5,3,4,1,3,3,3,2,4,3,3,4,4,4,4,4,4,4,4,5,4,5,4,4,5,700,0,0,1,0,0,0,0,0,0,0,202.3333333,3.053435115
4957,6262,4167,2,3,0,4,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,200,1,0,0,0,0,0,0,0,0,0,212.6666667,1.003344482
4958,6263,4167,2,3,0,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,3,2,2,3,2,3,3,3,3,3,3,3,4,3,4,3,3,3,2,400,1,0,0,0,0,0,0,0,0,0,217.3333333,1.003344482
4959,6264,4167,2,3,0,4,4,4,4,4,3,3,2,2,2,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,350,1,0,0,0,0,0,0,1,0,0,264.3333333,1.003344482
4960,6266,4168,2,3,0,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,1000,1,0,0,0,0,0,0,0,0,0,131.6666667,0
4961,6267,4096,2,3,0,4,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,4,4,3,4,4,3,3,2,3,2,2,3,290,1,0,0,0,0,0,0,0,0,0,233.3333333,2.456140351
4962,6270,4091,1,3,0,4,4,3,4,3,3,3,3,3,3,3,2,3,2,2,2,5,5,4,4,4,4,3,3,4,4,4,3,3,4,2,2,2,2,2,200,0,1,0,0,0,0,0,0,0,0,163.6666667,1.754385965
4963,6271,4096,1,3,0,4,3,3,4,3,3,3,2,2,2,4,3,3,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,100,1,0,0,0,0,0,0,0,0,0,171.3333333,2.456140351
4964,6272,4096,1,3,0,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,4,3,2,4,3,3,3,4,4,3,3,3,3,3,4,4,4,2,2,450,1,0,0,0,0,0,0,0,0,0,197,2.456140351
4965,6275,4092,1,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,3,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,5,5,4,520,0,0,1,0,0,0,0,0,0,0,180.6666667,1.847575058
4966,6277,4096,1,3,0,3,3,3,3,3,4,4,1,3,3,5,3,3,3,3,3,3,1,2,2,2,2,3,3,3,3,3,1,3,3,3,3,3,3,2,200,1,0,0,0,0,0,0,0,0,0,180,2.456140351
4967,6278,4096,2,3,0,5,4,5,5,4,4,4,4,4,5,5,3,3,4,4,4,3,3,2,4,3,4,4,4,4,4,4,3,4,3,4,3,2,3,3,400,1,0,0,0,0,0,0,0,0,0,233.3333333,2.456140351
4968,6280,4096,2,3,0,4,3,3,4,3,4,4,4,4,4,5,4,4,2,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,500,0,0,1,0,0,0,0,0,0,0,257.6666667,2.456140351
4969,6284,4096,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,2,2,3,2,2,3,3,2,4,4,2,3,3,550,1,0,0,0,0,0,0,0,0,0,219.3333333,2.456140351
4970,6285,4096,1,3,0,5,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,500,1,0,0,0,0,0,0,0,0,0,221,2.456140351
4971,6287,4096,2,3,0,4,3,3,4,4,4,4,4,4,4,4,2,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,200,0,0,0,0,1,0,0,0,0,0,155,2.456140351
