stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil,trans_Y1,trans_Y2,trans_Y3
7027,4177,2,3,0,4,3,3,3,3,4,4,5,5,5,5,3,3,2,3,3,4,3,2,3,4,2,3,3,3,3,3,3,3,3,1,4,4,3,1,300,0,1,0,0,0,0,0,0,0,0,198.3333333,4.615384615,0,0,1,0,341.6,192.6666667,NA,0,0
7028,4178,1,3,0,4,4,3,4,3,4,4,2,3,2,4,3,4,3,4,4,4,3,4,3,3,3,4,4,4,4,5,4,4,4,4,5,5,4,5,550,0,0,1,0,0,0,0,0,0,0,246.3333333,4.761904762,0,0,1,0,364,219.2666667,NA,0,0
7031,4036,1,4,0,5,5,5,5,5,5,5,5,5,5,5,4,3,3,1,5,3,2,2,2,1,3,3,3,3,3,3,3,3,3,4,4,3,3,4,400,1,0,0,0,0,0,0,0,0,0,167.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7032,4036,2,4,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,4,4,2,2,4,250,0,0,1,0,0,0,0,0,0,0,254.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7033,4036,2,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,3,3,3,4,3,3,3,3,4,4,2,3,3,2,350,1,0,0,0,0,0,0,0,0,0,179,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7034,4036,2,4,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,2,3,3,2,2,3,3,2,3,3,3,3,3,4,4,3,3,4,1000,0,0,0,0,0,0,1,0,0,0,209.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,1,0,0
7036,4036,2,4,0,5,3,5,5,3,3,5,5,5,5,5,5,5,5,5,1,2,1,2,4,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,500,0,0,0,0,0,0,1,0,0,0,169,13.84615385,0,0,0,1,407.1212121,207.0185185,1,0,0
7037,4036,2,4,0,4,4,4,4,3,3,3,3,3,4,4,4,3,1,3,3,4,4,4,2,4,3,2,1,2,4,4,4,4,3,4,4,4,4,1,500,1,0,0,0,0,0,0,0,0,0,180.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,1,0,0
7041,4036,2,4,0,3,3,3,4,4,3,3,3,3,4,4,3,2,1,3,3,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,200,1,0,0,0,0,0,0,0,0,0,170.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,4,0,0
7043,4036,2,4,0,4,4,3,4,4,5,5,5,5,5,5,3,4,4,4,4,4,2,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,240,0,0,0,0,0,0,0,1,0,0,240.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7044,4036,1,4,0,5,5,5,5,4,4,5,4,4,4,5,5,5,4,3,4,3,2,2,3,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,150,0,0,0,0,0,0,1,0,0,0,207.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7045,4036,1,4,0,3,3,3,3,4,4,4,4,4,4,4,5,5,3,3,3,3,2,3,2,3,4,4,4,3,3,4,4,4,3,4,4,3,3,2,170,0,1,0,0,0,0,0,0,0,0,171.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7046,4036,1,4,0,5,4,4,5,4,4,4,4,4,4,4,5,4,3,4,3,3,5,3,4,3,3,3,3,4,3,4,4,3,4,3,3,3,2,2,250,1,0,0,0,0,0,0,0,0,0,231,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7048,4036,1,4,0,5,5,4,4,5,5,5,4,4,4,4,4,5,5,3,5,3,3,3,3,3,3,3,2,4,3,3,2,3,4,5,5,5,4,5,1000,0,0,0,1,0,0,0,0,0,0,275.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7049,4036,1,4,0,5,5,5,5,5,4,4,4,4,4,4,3,3,3,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,300,1,0,0,0,0,0,0,0,0,0,230.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,1,0,0
7050,4036,1,4,0,5,4,4,3,4,3,4,4,3,4,5,2,2,3,3,2,3,2,4,3,2,2,2,3,2,1,3,3,3,4,1,3,2,4,5,800,1,0,0,0,0,0,0,0,0,0,146,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7051,4036,1,4,0,5,5,5,5,5,4,4,3,4,4,3,4,3,3,4,4,3,2,4,3,3,4,3,3,3,4,4,3,4,3,3,4,3,3,3,300,1,0,0,0,0,0,0,0,0,0,199.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7053,4036,2,4,0,4,5,5,5,5,3,3,3,3,3,4,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,400,0,0,0,0,0,0,1,0,0,0,241,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7054,4036,2,4,0,3,3,3,4,3,4,3,2,3,2,3,3,4,3,3,3,2,4,2,3,3,4,3,3,4,3,4,3,4,3,4,3,2,3,2,450,1,0,0,0,0,0,0,0,0,0,248.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7055,4036,2,4,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,500,0,0,0,0,0,0,1,0,0,0,176,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7056,4036,2,4,0,5,5,5,5,5,5,5,5,5,5,5,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,2,345,1,0,0,0,0,0,0,0,0,0,213.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7057,4036,2,4,0,2,3,3,3,4,2,2,3,3,1,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,4,3,3,4,3,3,3,2,3,250,1,0,0,0,0,0,0,0,0,0,191,13.84615385,0,0,0,1,407.1212121,207.0185185,2,0,0
7058,4036,1,4,0,4,4,2,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,300,0,0,0,0,0,0,1,0,0,0,193.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7059,4036,2,4,0,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,160,1,0,0,0,0,0,0,0,0,0,219.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7061,4036,1,4,0,5,5,5,5,5,4,4,4,4,4,5,4,4,3,5,5,2,2,3,4,4,3,4,4,4,4,3,3,3,3,4,4,2,3,1,350,1,0,0,0,0,0,0,0,0,0,227.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7062,4034,1,4,0,4,3,3,3,3,4,4,3,4,3,4,3,3,4,4,4,3,4,2,4,2,3,3,3,3,4,3,3,3,3,4,4,2,2,1,350,1,0,0,0,0,0,0,0,0,0,205,3.846153846,0,0,0,1,350,205,0,0,0
7063,4036,1,4,0,4,4,5,5,4,4,4,4,4,3,4,3,3,3,3,4,2,2,3,2,2,3,4,4,4,4,3,3,3,3,2,3,2,2,3,250,1,0,0,0,0,0,0,0,0,0,171,13.84615385,0,0,0,1,407.1212121,207.0185185,2,0,0
7064,4036,2,4,0,5,5,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,2,320,1,0,0,0,0,0,0,0,0,0,210,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7065,4036,1,4,0,5,5,5,5,5,3,4,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,5,5,5,5,200,0,0,0,0,0,1,0,0,0,0,226.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7067,4036,1,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,2,2,4,4,4,4,3,4,3,4,3,3,3,4,4,4,4,2,400,0,0,0,1,0,0,0,0,0,0,246.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7068,4036,2,4,0,5,4,5,5,4,3,3,4,4,4,4,3,3,3,5,4,3,3,3,3,3,2,2,2,3,2,3,2,2,2,3,3,3,2,2,300,1,0,0,0,0,0,0,0,0,0,197.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7070,4036,1,4,0,5,4,5,5,4,5,5,5,5,5,5,4,4,4,5,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,2,1000,1,0,0,0,0,0,0,0,0,0,211.6666667,13.84615385,0,0,0,1,407.1212121,207.0185185,0,0,0
7072,4036,1,4,0,4,3,3,4,5,3,3,3,3,3,4,3,3,2,3,4,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,250,1,0,0,0,0,0,0,0,0,0,212.3333333,13.84615385,0,0,0,1,407.1212121,207.0185185,1,0,0
7073,4238,2,4,0,5,4,5,5,4,3,2,4,3,2,4,5,5,5,5,4,2,4,2,4,2,4,4,4,2,3,4,4,3,5,4,4,4,4,2,490,1,0,0,0,0,0,0,0,0,0,245.6666667,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7074,4238,1,4,0,4,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,3,1,1,5,1,2,3,2,2,2,2,3,4,2,5,4,3,3,5,300,0,0,0,1,0,0,0,0,0,0,166.6666667,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7075,4238,2,4,0,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,4,3,2,2,720,1,0,0,0,0,0,0,0,0,0,220.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7076,4236,2,3,0,4,4,3,5,4,4,4,5,5,5,5,4,4,4,3,3,2,4,3,3,4,4,4,4,4,3,4,4,4,4,2,3,2,3,4,250,0,0,0,0,1,0,0,0,0,0,196.6666667,5,0,0,1,0,433.3333333,185.3333334,0,0,0
7077,4238,1,4,0,4,3,3,5,3,3,3,3,3,3,3,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,230,0,1,0,0,0,0,0,0,0,0,162.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7078,4238,1,4,0,4,3,3,4,4,4,4,3,4,3,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,1,300,1,1,0,0,0,0,0,0,0,0,191,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7079,4238,2,4,0,5,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,2,2,3,3,3,4,4,4,3,4,4,3,4,3,2,3,3,2,300,0,0,0,1,0,0,0,0,0,0,232,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7080,4238,2,4,0,5,4,5,5,4,2,1,1,1,1,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,350,1,0,0,0,0,0,0,0,0,0,205,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7081,4238,2,4,0,5,4,5,5,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,3,3,4,4,3,3,430,0,0,0,0,1,0,0,0,0,0,163.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7082,4238,2,4,0,4,3,3,4,3,4,4,4,4,4,4,3,4,2,3,3,3,4,3,2,2,1,3,3,3,3,2,3,3,2,3,4,2,3,1,300,0,1,0,0,0,0,0,0,0,0,222.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7083,4238,2,4,0,5,5,5,5,5,3,4,5,5,5,5,4,4,3,3,4,4,4,3,4,4,4,4,4,5,3,5,4,4,5,3,4,4,4,3,200,0,0,0,0,0,0,1,0,0,0,221.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7084,4238,2,4,0,5,3,5,5,3,3,3,4,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,450,0,1,0,0,0,0,0,0,0,0,174,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7085,4238,2,4,0,4,4,3,4,4,4,4,3,4,3,3,3,4,4,3,3,3,2,2,2,2,2,3,3,3,4,4,4,3,3,4,4,4,4,3,300,1,0,0,0,0,0,0,0,0,0,203.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7087,4236,1,3,0,5,4,4,5,4,5,5,5,5,5,5,5,4,3,4,4,5,3,4,2,4,4,4,3,5,4,5,5,5,5,5,5,5,3,4,900,1,0,0,0,0,0,0,0,0,0,199.6666667,5,0,0,1,0,433.3333333,185.3333334,2,0,0
7088,4238,1,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,300,1,0,0,0,0,0,0,0,0,0,181.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7089,4238,2,4,1,4,3,3,3,3,4,4,4,4,3,4,4,4,3,4,4,3,2,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,330,0,0,0,0,1,0,0,0,0,0,141,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7090,4238,1,4,0,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,180,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7091,4238,1,4,0,5,4,3,5,5,3,3,3,4,4,4,5,3,4,5,5,3,2,3,3,3,3,3,3,2,3,2,3,3,2,3,4,3,3,4,300,0,0,0,0,0,0,1,0,0,0,164.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7093,4238,2,4,0,5,4,4,5,5,4,3,2,3,1,4,3,3,4,5,4,4,4,3,4,4,4,3,3,3,4,4,3,3,4,3,4,3,2,5,450,1,0,0,0,0,0,0,0,0,0,171.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7096,4238,2,4,0,4,3,4,5,4,4,4,5,4,5,5,4,3,2,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,300,1,0,0,0,0,0,0,0,0,0,241,8.955223881,0,0,0,1,700,197.4952381,2,0,0
7097,4238,1,4,0,4,3,4,5,3,3,3,3,3,3,3,4,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,5,3,3,4,3,4,300,1,0,0,0,0,0,0,0,0,0,185,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7098,4238,2,4,0,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,400,1,0,0,0,0,0,0,0,0,0,212.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7099,4238,2,4,0,3,4,4,4,4,4,4,4,3,4,4,3,4,5,3,4,3,3,4,4,4,3,2,3,4,2,3,3,4,4,2,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,227.3333333,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7101,5299,1,4,0,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,2,1,4,4,4,5,5,5,5,5,5,4,5,4,5,2,3,2,140,1,0,0,0,0,0,0,0,0,0,224.6666667,5.99078341,0,0,0,1,140,224.6666667,0,0,0
7102,4238,1,4,0,3,4,4,5,5,4,4,3,4,4,4,4,3,3,5,4,3,2,4,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,4,9000,0,1,0,0,1,0,0,0,0,0,158,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7103,4238,1,4,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,1,350,1,0,0,0,0,0,0,0,0,0,224.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7104,4238,1,4,0,5,4,4,5,4,4,4,4,4,5,5,4,3,2,4,4,4,3,4,5,4,5,2,1,4,4,5,4,5,5,3,4,3,3,4,2500,1,0,0,0,0,0,0,0,0,0,151,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7105,4238,2,4,0,4,3,4,5,4,4,4,5,4,5,5,4,3,3,4,4,4,3,3,3,2,4,4,5,4,4,4,4,3,4,4,4,3,2,4,500,1,0,0,0,0,0,0,0,0,0,244.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7106,4238,2,4,0,5,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,2,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,3,3,500,1,0,0,0,0,0,0,0,0,0,281.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7108,4238,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,350,1,0,0,0,0,0,0,0,0,0,169.3333333,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7109,4237,1,3,0,4,4,3,4,4,3,3,2,3,3,2,3,3,2,3,4,3,4,3,5,3,1,4,3,3,3,3,3,3,4,3,3,2,1,1,120,1,0,0,0,0,0,0,0,0,0,190.3333333,2.016129032,0,0,1,0,260,195.8333333,2,1,0
7110,4238,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,2,2,2,2,2,2,3,2,3,1,3,1,4,4,4,3,2,300,1,0,0,0,0,0,0,0,0,0,179,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7111,4236,2,3,0,4,4,4,4,4,4,2,3,2,2,2,2,3,2,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,4,150,1,0,0,0,0,0,0,0,0,0,159.6666667,5,0,0,1,0,433.3333333,185.3333334,0,0,0
7112,4238,1,4,0,4,5,3,5,3,5,5,5,5,4,4,3,3,4,5,3,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,250,0,0,0,0,1,0,0,0,0,0,133.6666667,8.955223881,0,0,0,1,700,197.4952381,0,0,0
7113,4238,1,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,3,500,1,0,0,0,0,0,0,0,0,0,189.3333333,8.955223881,0,0,0,1,700,197.4952381,1,0,0
7115,4238,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,2,3,2,3,2,400,1,0,0,0,0,0,0,0,0,0,198.3333333,8.955223881,0,0,0,1,700,197.4952381,-1,0,0
7116,4238,2,4,0,5,4,5,5,4,3,4,2,3,3,4,3,3,2,3,3,3,4,4,4,4,4,3,3,4,4,4,3,4,3,2,2,2,2,4,550,1,0,0,0,0,0,0,0,0,0,192,8.955223881,0,0,0,1,700,197.4952381,NA,0,0
7117,4238,1,4,0,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,3,3,250,1,0,0,0,0,0,0,0,0,0,237,8.955223881,0,0,0,1,700,197.4952381,NA,0,0
7123,4257,1,4,0,4,4,4,4,4,4,5,4,5,4,5,4,3,3,4,4,2,2,2,3,3,5,4,4,4,3,3,2,3,4,3,5,4,3,3,250,0,0,0,0,0,0,0,1,0,0,152.6666667,4.255319149,0,0,0,1,433.3333333,165.3333333,0,0,0
7124,4257,2,4,1,5,4,5,5,4,4,4,3,4,3,4,3,4,1,4,3,4,2,3,4,5,5,4,4,4,3,5,3,5,4,4,4,4,4,4,500,1,0,0,0,0,0,0,0,0,0,184.3333333,4.255319149,0,0,0,1,433.3333333,165.3333333,1,0,0
7125,4160,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,4,4,4,4,3,4,3,4,4,4,4,4,4,5,600,0,0,0,0,0,0,0,0,1,0,196,2.702702703,0,0,1,0,330,185.8333334,1,0,0
7126,4160,1,3,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,3,200,0,1,0,0,0,0,0,0,0,0,202,2.702702703,0,0,1,0,330,185.8333334,0,0,0
7127,4257,1,4,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,2,3,2,2,4,3,3,4,3,4,3,3,3,4,3,4,3,4,1000,1,0,0,0,0,0,0,0,0,0,153.3333333,4.255319149,0,0,0,1,433.3333333,165.3333333,0,0,0
7128,4168,2,3,0,5,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,4,3,3,3,3,3,2,4,4,3,3,3,3,4,4,4,4,3,3,500,1,0,0,0,0,0,0,0,0,0,209.6666667,0,0,0,1,0,750,157.7777778,0,0,0
7129,4086,2,3,0,3,3,3,5,4,4,4,4,4,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,250,0,1,0,0,1,0,0,1,0,0,150,2.105263158,0,0,1,0,250,150,0,1,0
7130,4160,1,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,4,3,3,4,3,5,4,5,5,4,3,4,3,4,2,1,5,190,1,0,0,0,0,0,0,0,0,0,161.6666667,2.702702703,0,0,1,0,330,185.8333334,1,0,0
7131,4257,1,4,0,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,3,3,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,3,90,1,0,0,0,0,0,0,0,0,0,159,4.255319149,0,0,0,1,433.3333333,165.3333333,2,0,0
7132,4257,1,4,0,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,500,0,0,0,1,0,0,0,0,0,0,173,4.255319149,0,0,0,1,433.3333333,165.3333333,1,0,0
7133,4171,2,3,0,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,5,4,4,4,650,1,0,0,0,0,0,0,0,0,0,227.3333333,4.705882353,0,0,1,0,650,227.3333333,0,0,0
7134,4167,1,3,0,5,5,5,5,5,4,4,4,5,3,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,500,0,0,0,0,0,0,0,1,0,0,159,1.003344482,0,0,1,0,389,203.3888889,1,1,0
7135,4257,2,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,260,0,1,0,0,0,0,0,0,0,0,169.6666667,4.255319149,0,0,0,1,433.3333333,165.3333333,1,0,0
7137,4248,1,4,0,3,5,4,3,5,3,4,3,4,5,3,5,2,2,4,3,2,3,3,3,2,3,3,3,2,2,4,4,4,4,3,3,2,2,2,150,1,0,0,0,0,0,0,0,0,0,122.3333333,6.222222222,0,0,0,1,150,122.3333333,1,1,0
7145,4073,1,4,0,5,4,5,5,4,4,4,4,4,4,4,4,2,4,4,4,3,2,2,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,2,450,1,0,0,0,0,0,0,0,0,0,232,0.722021661,0,0,0,1,492.1052632,232.7719298,0,0,0
7146,4071,1,4,0,3,4,5,5,5,3,1,1,1,1,1,3,2,1,5,2,2,2,2,2,2,2,3,2,3,3,3,2,3,4,2,4,3,2,2,400,1,0,0,0,0,0,0,0,0,0,184.3333333,0.746268657,0,0,0,1,461.875,218.6851852,0,0,0
7147,4071,1,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,1,380,1,0,0,0,0,0,0,0,0,0,221.3333333,0.746268657,0,0,0,1,461.875,218.6851852,0,0,0
7151,4072,1,4,0,5,4,5,5,4,4,4,4,4,4,5,3,3,4,4,5,4,2,4,3,3,3,3,4,3,2,3,3,4,4,4,3,3,4,2,270,0,0,0,0,0,0,1,0,0,0,206.6666667,1.612903226,0,0,0,1,270,206.6666667,1,0,0
7153,4073,1,4,0,3,3,3,3,4,4,4,4,5,5,5,4,4,3,3,3,3,2,2,2,1,2,3,3,3,3,2,3,2,3,2,2,3,3,3,500,1,0,0,0,0,0,0,0,0,0,249,0.722021661,0,0,0,1,492.1052632,232.7719298,0,0,0
7154,4060,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,2,3,4,3,500,1,1,0,0,0,0,0,0,0,0,193.6666667,0.746268657,0,0,0,1,500,205,0,0,0
7155,4073,1,4,0,4,4,3,4,4,4,5,5,5,5,5,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,150,0,1,0,0,0,0,0,0,0,0,154.6666667,0.722021661,0,0,0,1,492.1052632,232.7719298,2,0,0
7158,4073,1,4,0,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,2,500,0,0,0,0,0,0,1,0,0,0,265.6666667,0.722021661,0,0,0,1,492.1052632,232.7719298,0,0,0
7160,4071,2,4,0,4,3,3,2,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,1,150,0,0,0,0,0,0,0,1,0,0,168.3333333,0.746268657,0,0,0,1,461.875,218.6851852,0,0,0
7161,4073,1,4,0,5,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,2,2,2,3,2,3,3,3,4,3,4,4,3,4,4,4,3,3,4,600,1,0,0,0,0,0,0,0,0,0,241.3333333,0.722021661,0,0,0,1,492.1052632,232.7719298,0,0,0
7162,4071,1,4,0,5,4,4,5,4,5,5,4,5,4,4,4,4,3,4,3,2,2,4,3,3,3,3,3,3,3,4,4,3,3,4,4,2,2,2,320,0,0,0,0,0,0,1,0,0,0,272.6666667,0.746268657,0,0,0,1,461.875,218.6851852,0,0,0
